YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,CLRSKY_SFC_SW_DWN
2022,10,13,14,396.97,29.45,3.08,688.58
2022,10,13,15,304.73,29.3,2.78,469.58
2022,10,13,16,163.03,29.01,2.34,228.2
2022,10,13,17,31.98,28.3,2.07,36.95
2022,10,13,18,0,27.62,1.81,0
2022,10,13,19,0,27.58,1.74,0
2022,10,13,20,0,27.54,1.65,0
2022,10,13,21,0,27.46,1.61,0
2022,10,13,22,0,27.15,1.75,0
2022,10,13,23,0,26.69,2.01,0
2022,10,14,0,0,26.29,2.27,0
2022,10,14,1,0,25.96,2.55,0
2022,10,14,2,0,25.72,2.8,0
2022,10,14,3,0,25.53,3.07,0
2022,10,14,4,0,25.38,3.21,0
2022,10,14,5,0,25.21,3.18,0
2022,10,14,6,62.19,25.55,3.23,79.25
2022,10,14,7,225.64,26.6,3.6,289.2
2022,10,14,8,412.42,27.47,4.04,515.83
2022,10,14,9,543.71,27.87,4.54,711.05
2022,10,14,10,622.81,27.85,4.95,852.27
2022,10,14,11,658.44,27.44,5.18,900.88
2022,10,14,12,524.05,27.1,5.09,913.92
2022,10,14,13,350.42,27.01,4.55,827.7
2022,10,14,14,240.59,27.13,3.95,666.58
2022,10,14,15,276.61,27.27,3.59,465
2022,10,14,16,139.43,27.2,3.3,229.98
2022,10,14,17,27.95,26.8,2.91,37.83
2022,10,14,18,0,26.16,2.83,0
2022,10,14,19,0,26.12,3,0
2022,10,14,20,0,26.13,3.2,0
2022,10,14,21,0,26.15,3.31,0
2022,10,14,22,0,26.08,3.29,0
2022,10,14,23,0,25.95,3.21,0
2022,10,15,0,0,25.8,3.11,0
2022,10,15,1,0,25.66,3.11,0
2022,10,15,2,0,25.54,3.11,0
2022,10,15,3,0,25.45,3.17,0
2022,10,15,4,0,25.42,3.27,0
2022,10,15,5,0,25.42,3.37,0
2022,10,15,6,72.7,25.83,3.57,93.38
2022,10,15,7,253.55,26.8,4.04,326.52
2022,10,15,8,471.88,27.58,4.36,557.95
2022,10,15,9,647.3,28.17,4.67,764.23
2022,10,15,10,792.02,28.6,4.68,911.02
2022,10,15,11,740.2,28.86,4.58,978.95
2022,10,15,12,741.62,29.05,4.42,969.92
2022,10,15,13,660.05,29.18,4.19,875.65
2022,10,15,14,432.54,29.25,3.79,712.8
2022,10,15,15,260.16,29.26,3.19,490.7
2022,10,15,16,140.82,29.05,2.67,242.45
2022,10,15,17,25.5,28.3,2.36,38.9
2022,10,15,18,0,27.51,2.36,0
2022,10,15,19,0,27.22,2.47,0
2022,10,15,20,0,26.99,2.52,0
2022,10,15,21,0,26.79,2.54,0
2022,10,15,22,0,26.62,2.52,0
2022,10,15,23,0,26.42,2.53,0
2022,10,16,0,0,26.22,2.62,0
2022,10,16,1,0,26.05,2.75,0
2022,10,16,2,0,25.94,2.92,0
2022,10,16,3,0,25.8,3.09,0
2022,10,16,4,0,25.66,3.15,0
2022,10,16,5,0,25.57,3.16,0
2022,10,16,6,13.33,25.74,3.21,80.33
2022,10,16,7,98.04,26.35,3.57,297.73
2022,10,16,8,178.77,26.8,3.7,538.08
2022,10,16,9,352.6,27.17,3.74,743.58
2022,10,16,10,549.97,27.59,3.71,891.77
2022,10,16,11,705.73,27.94,3.75,959.62
2022,10,16,12,703.58,28.05,3.7,947.75
2022,10,16,13,597.97,28.09,3.56,853.9
2022,10,16,14,485.86,28.16,3.24,691.3
2022,10,16,15,353.67,28.2,2.74,473.48
2022,10,16,16,171.97,28.11,2.15,235.15
2022,10,16,17,31.65,27.76,1.56,37.6
2022,10,16,18,0,27.58,1.25,0
2022,10,16,19,0,27.76,0.93,0
2022,10,16,20,0,27.89,0.76,0
2022,10,16,21,0,27.9,0.69,0
2022,10,16,22,0,27.62,0.84,0
2022,10,16,23,0,27.17,1.15,0
2022,10,17,0,0,26.76,1.48,0
2022,10,17,1,0,26.37,1.74,0
2022,10,17,2,0,26.09,1.9,0
2022,10,17,3,0,25.94,2.03,0
2022,10,17,4,0,25.8,2.1,0
2022,10,17,5,0,25.69,2.14,0
2022,10,17,6,39.05,25.85,2.15,76.12
2022,10,17,7,164.05,26.69,2.36,286.33
2022,10,17,8,336.01,27.27,2.57,522.2
2022,10,17,9,446.55,27.73,2.84,725.85
2022,10,17,10,560.21,28.17,2.97,873.52
2022,10,17,11,597.39,28.58,2.99,959.5
2022,10,17,12,617.05,28.83,2.91,965.27
2022,10,17,13,591.24,29.01,2.78,876.58
2022,10,17,14,563.49,29.05,2.6,714.7
2022,10,17,15,470.68,29.05,2.36,498.27
2022,10,17,16,234.04,28.83,2.07,253.12
2022,10,17,17,38.3,28.15,1.71,40.02
2022,10,17,18,0,27.67,1.59,0
2022,10,17,19,0,27.69,1.55,0
2022,10,17,20,0,27.7,1.55,0
2022,10,17,21,0,27.67,1.57,0
2022,10,17,22,0,27.52,1.62,0
2022,10,17,23,0,27.33,1.66,0
2022,10,18,0,0,27.19,1.63,0
2022,10,18,1,0,27.3,1.32,0
2022,10,18,2,0,27.37,0.61,0
2022,10,18,3,0,26.98,0.78,0
2022,10,18,4,0,26.44,1.24,0
2022,10,18,5,0,26.1,1.42,0
2022,10,18,6,36.73,26.08,1.43,85.02
2022,10,18,7,179.85,26.93,1.56,307.77
2022,10,18,8,349.48,28.12,1.65,540.73
2022,10,18,9,537.03,28.73,2,744.55
2022,10,18,10,687.45,28.97,2.24,896.7
2022,10,18,11,687.92,29.1,2.33,961.52
2022,10,18,12,681.3,29.26,2.4,949.52
2022,10,18,13,662.38,29.34,2.38,851.8
2022,10,18,14,469.75,29.3,2.28,681.65
2022,10,18,15,341.55,29.31,2.05,467.02
2022,10,18,16,167.98,29.04,1.78,229.33
2022,10,18,17,28.88,28.42,1.46,35.9
2022,10,18,18,0,28.05,1.09,0
2022,10,18,19,0,28.12,0.84,0
2022,10,18,20,0,28.12,0.67,0
2022,10,18,21,0,28.01,0.51,0
2022,10,18,22,0,27.76,0.59,0
2022,10,18,23,0,27.45,0.77,0
2022,10,19,0,0,27.12,0.89,0
2022,10,19,1,0,26.82,0.95,0
2022,10,19,2,0,26.58,1,0
2022,10,19,3,0,26.38,1.1,0
2022,10,19,4,0,26.25,1.15,0
2022,10,19,5,0,26.14,1.25,0
2022,10,19,6,57.45,26.2,1.4,83.52
2022,10,19,7,209.8,27.05,1.82,297.05
2022,10,19,8,362.29,27.93,2.44,528.27
2022,10,19,9,546.44,28.44,2.89,741.75
2022,10,19,10,541.37,28.85,3,893.88
2022,10,19,11,384.91,29.17,2.96,963.05
2022,10,19,12,419.24,29.3,2.9,951.83
2022,10,19,13,455.38,29.33,2.64,857.65
2022,10,19,14,298.21,29.39,2.24,695.62
2022,10,19,15,201.71,29.4,1.86,479.95
2022,10,19,16,105.34,29.22,1.51,237.05
2022,10,19,17,21.65,28.62,1.25,37.17
2022,10,19,18,0,27.87,1.35,0
2022,10,19,19,0,27.48,1.57,0
2022,10,19,20,0,27.15,1.65,0
2022,10,19,21,0,26.92,1.71,0
2022,10,19,22,0,26.65,1.86,0
2022,10,19,23,0,26.38,2.02,0
2022,10,20,0,0,26.14,2.16,0
2022,10,20,1,0,25.94,2.28,0
2022,10,20,2,0,25.79,2.37,0
2022,10,20,3,0,25.7,2.31,0
2022,10,20,4,0,25.7,2.07,0
2022,10,20,5,0,25.78,1.84,0
2022,10,20,6,76.26,25.99,1.64,84.48
2022,10,20,7,267.73,26.8,1.69,296.5
2022,10,20,8,502.95,27.37,1.82,522.33
2022,10,20,9,655.74,27.83,1.67,747.4
2022,10,20,10,806.48,27.89,1.62,896.45
2022,10,20,11,895.06,28.02,1.52,965.67
2022,10,20,12,876.34,28.19,1.48,952.6
2022,10,20,13,787.09,28.19,1.7,864.4
2022,10,20,14,668.39,27.99,2.05,704.8
2022,10,20,15,456.59,27.73,2.25,490.48
2022,10,20,16,211.27,27.55,2.08,247.67
2022,10,20,17,35.5,27.26,1.81,39.02
2022,10,20,18,0,26.94,1.64,0
2022,10,20,19,0,27.09,1.63,0
2022,10,20,20,0,27.3,1.57,0
2022,10,20,21,0,27.48,1.53,0
2022,10,20,22,0,27.51,1.35,0
2022,10,20,23,0,27.41,1.12,0
2022,10,21,0,0,27.18,1.07,0
2022,10,21,1,0,26.98,0.94,0
2022,10,21,2,0,26.97,0.47,0
2022,10,21,3,0,26.78,0.39,0
2022,10,21,4,0,26.55,0.51,0
2022,10,21,5,0,26.45,0.31,0
2022,10,21,6,39.99,26.59,0.15,87.27
2022,10,21,7,140.41,27.76,0.39,304.98
2022,10,21,8,269.64,29.28,0.6,546.38
2022,10,21,9,436.09,29.94,0.58,751.95
2022,10,21,10,342.23,30.43,0.74,885.58
2022,10,21,11,243.85,30.19,0.9,955.23
2022,10,21,12,133.43,30.05,0.94,943.58
2022,10,21,13,115.98,29.97,1,852.27
2022,10,21,14,78.41,29.88,1.09,691.12
2022,10,21,15,94.78,29.61,1.22,475.65
2022,10,21,16,52.98,29.36,1.23,232.52
2022,10,21,17,19.73,28.83,1.16,35.67
2022,10,21,18,0,27.93,1.16,0
2022,10,21,19,0,27.55,1.32,0
2022,10,21,20,0,27.22,1.45,0
2022,10,21,21,0,26.94,1.54,0
2022,10,21,22,0,26.68,1.65,0
2022,10,21,23,0,26.43,1.77,0
2022,10,22,0,0,26.21,1.84,0
2022,10,22,1,0,26,1.86,0
2022,10,22,2,0,25.85,1.83,0
2022,10,22,3,0,25.74,1.76,0
2022,10,22,4,0,25.72,1.6,0
2022,10,22,5,0,25.77,1.35,0
2022,10,22,6,76.55,25.98,0.94,88.42
2022,10,22,7,258.84,26.65,0.34,298.88
2022,10,22,8,495.47,27.64,0.97,529.8
2022,10,22,9,589.75,28.37,1.41,729.02
2022,10,22,10,670.34,28.59,1.59,868.52
2022,10,22,11,638.56,28.73,1.68,927.98
2022,10,22,12,568.85,28.8,1.7,952.92
2022,10,22,13,545.27,28.76,1.69,861.7
2022,10,22,14,392.52,28.69,1.69,695.27
2022,10,22,15,98.55,28.44,1.69,475.6
2022,10,22,16,38,28.15,1.61,233.7
2022,10,22,17,19.1,27.6,1.65,35.75
2022,10,22,18,0,26.87,1.71,0
2022,10,22,19,0,26.58,1.95,0
2022,10,22,20,0,26.32,2.19,0
2022,10,22,21,0,26.13,2.4,0
2022,10,22,22,0,25.94,2.59,0
2022,10,22,23,0,25.76,2.79,0
2022,10,23,0,0,25.57,2.89,0
2022,10,23,1,0,25.37,2.93,0
2022,10,23,2,0,25.23,2.92,0
2022,10,23,3,0,25.11,2.82,0
2022,10,23,4,0,25.01,2.68,0
2022,10,23,5,0,24.95,2.56,0
2022,10,23,6,41.3,25.21,2.43,80.12
2022,10,23,7,162.33,26.01,2.6,271.98
2022,10,23,8,313.06,26.85,2.65,507.52
2022,10,23,9,445.52,27.51,2.83,704.95
2022,10,23,10,466.63,28.02,2.87,832.12
2022,10,23,11,466.46,28.47,2.91,895.25
2022,10,23,12,453.84,28.73,2.94,878.38
2022,10,23,13,415.65,28.85,2.98,788.02
2022,10,23,14,299.55,28.8,3,634.05
2022,10,23,15,219.88,28.62,2.87,424.98
2022,10,23,16,109.3,28.3,2.51,205.48
2022,10,23,17,22.89,27.65,2.22,32.2
2022,10,23,18,0,27,1.97,0
2022,10,23,19,0,26.8,2.03,0
2022,10,23,20,0,26.6,2.16,0
2022,10,23,21,0,26.39,2.3,0
2022,10,23,22,0,26.21,2.4,0
2022,10,23,23,0,26.03,2.49,0
2022,10,24,0,0,25.9,2.61,0
2022,10,24,1,0,25.76,2.74,0
2022,10,24,2,0,25.65,2.8,0
2022,10,24,3,0,25.52,2.74,0
2022,10,24,4,0,25.4,2.55,0
2022,10,24,5,0,25.31,2.33,0
2022,10,24,6,16.51,25.45,2.01,80.58
2022,10,24,7,56.55,26.25,1.76,293.77
2022,10,24,8,119.1,27.19,1.9,531.75
2022,10,24,9,225.89,27.83,2.33,728.58
2022,10,24,10,361.44,28.15,2.86,869.85
2022,10,24,11,529.09,28.38,3.26,938.98
2022,10,24,12,544.74,28.53,3.53,927.38
2022,10,24,13,498.16,28.51,3.7,830.8
2022,10,24,14,448.91,28.4,3.6,668.85
2022,10,24,15,306.12,28,3.25,456.62
2022,10,24,16,143.02,27.44,2.75,220.62
2022,10,24,17,26.26,26.88,2.08,33.6
2022,10,24,18,0,26.41,1.82,0
2022,10,24,19,0,26.27,1.76,0
2022,10,24,20,0,26.18,1.68,0
2022,10,24,21,0,26.08,1.68,0
2022,10,24,22,0,25.93,1.83,0
2022,10,24,23,0,25.75,2.09,0
2022,10,25,0,0,25.58,2.42,0
2022,10,25,1,0,25.48,2.85,0
2022,10,25,2,0,25.42,3.22,0
2022,10,25,3,0,25.38,3.29,0
2022,10,25,4,0,25.33,3.06,0
2022,10,25,5,0,25.28,2.85,0
2022,10,25,6,74.66,25.55,2.71,91.35
2022,10,25,7,245.23,26.41,2.99,311.42
2022,10,25,8,449.31,27.25,3.15,548.58
2022,10,25,9,612.13,27.88,3.34,746.6
2022,10,25,10,698.69,28.27,3.35,880.8
2022,10,25,11,519.49,28.49,3.21,948.58
2022,10,25,12,546.34,28.57,2.94,932.08
2022,10,25,13,471.12,28.55,2.61,834.38
2022,10,25,14,273.56,28.4,2.18,673.33
2022,10,25,15,132.56,28.19,1.62,454.15
2022,10,25,16,44.89,27.87,1.41,220.65
2022,10,25,17,18.16,27.21,1.15,32.5
2022,10,25,18,0,26.58,0.95,0
2022,10,25,19,0,26.32,0.96,0
2022,10,25,20,0,26.11,1.07,0
2022,10,25,21,0,25.9,1.32,0
2022,10,25,22,0,25.76,1.52,0
2022,10,25,23,0,25.69,1.41,0
2022,10,26,0,0,25.69,0.93,0
2022,10,26,1,0,25.48,0.25,0
2022,10,26,2,0,24.97,1.38,0
2022,10,26,3,0,24.76,2.35,0
2022,10,26,4,0,24.8,2.86,0
2022,10,26,5,0,24.83,3.03,0
2022,10,26,6,23.59,24.97,3.06,79.88
2022,10,26,7,113.8,25.3,3.35,287.08
2022,10,26,8,246.39,25.58,3.62,537.38
2022,10,26,9,328.23,25.75,3.86,749.62
2022,10,26,10,413.86,25.98,3.92,892.75
2022,10,26,11,475.27,26.23,3.9,961.7
2022,10,26,12,458.16,26.37,3.81,933.48
2022,10,26,13,423.48,26.42,3.68,844.62
2022,10,26,14,251.05,26.38,3.39,684.65
2022,10,26,15,215.36,26.25,2.95,468.45
2022,10,26,16,94.98,26.17,2.44,226.9
2022,10,26,17,20.8,26.04,2.03,33.8
2022,10,26,18,0,25.76,2.21,0
2022,10,26,19,0,25.8,2.67,0
2022,10,26,20,0,25.89,3.25,0
2022,10,26,21,0,25.9,3.63,0
2022,10,26,22,0,25.82,3.87,0
2022,10,26,23,0,25.62,3.94,0
2022,10,27,0,0,25.37,3.84,0
2022,10,27,1,0,25.12,3.61,0
2022,10,27,2,0,24.94,3.37,0
2022,10,27,3,0,24.87,3.32,0
2022,10,27,4,0,24.87,3.43,0
2022,10,27,5,0,24.91,3.55,0
2022,10,27,6,73.92,25.16,3.72,88.75
2022,10,27,7,256.3,25.91,4.16,304
2022,10,27,8,471.61,26.59,4.32,557.8
2022,10,27,9,694.8,27.34,4.54,758.4
2022,10,27,10,743.01,28.13,4.49,897.92
2022,10,27,11,788.77,28.8,4.47,963.62
2022,10,27,12,840.79,29.18,4.47,951.5
2022,10,27,13,750.23,29.33,4.42,859.23
2022,10,27,14,600.55,29.29,4.22,696.9
2022,10,27,15,343.95,29.03,3.91,480.05
2022,10,27,16,155.36,28.53,3.41,236.6
2022,10,27,17,28.42,27.73,3,34.73
2022,10,27,18,0,26.87,2.78,0
2022,10,27,19,0,26.58,2.85,0
2022,10,27,20,0,26.4,2.88,0
2022,10,27,21,0,26.2,2.93,0
2022,10,27,22,0,25.99,3.01,0
2022,10,27,23,0,25.75,2.99,0
2022,10,28,0,0,25.55,2.94,0
2022,10,28,1,0,25.36,2.93,0
2022,10,28,2,0,25.19,2.85,0
2022,10,28,3,0,25.05,2.81,0
2022,10,28,4,0,24.98,2.87,0
2022,10,28,5,0,24.92,2.98,0
2022,10,28,6,66,25.17,3.16,86.15
2022,10,28,7,231.59,25.93,3.75,306.5
2022,10,28,8,436.77,26.69,4.08,541.38
2022,10,28,9,616.63,27.52,4.47,736.8
2022,10,28,10,783.93,28.3,4.56,872.35
2022,10,28,11,775.8,28.92,4.57,929.15
2022,10,28,12,772.33,29.26,4.59,962.65
2022,10,28,13,718.21,29.45,4.6,873.1
2022,10,28,14,581.49,29.44,4.47,710
2022,10,28,15,328.8,29.3,4.11,491.27
2022,10,28,16,158.02,28.83,3.61,244.15
2022,10,28,17,25.86,28.05,2.94,36.65
2022,10,28,18,0,27.26,2.51,0
2022,10,28,19,0,26.98,2.48,0
2022,10,28,20,0,26.76,2.43,0
2022,10,28,21,0,26.54,2.43,0
2022,10,28,22,0,26.32,2.43,0
2022,10,28,23,0,26.1,2.36,0
2022,10,29,0,0,25.9,2.26,0
2022,10,29,1,0,25.73,2.21,0
2022,10,29,2,0,25.59,2.24,0
2022,10,29,3,0,25.48,2.31,0
2022,10,29,4,0,25.37,2.44,0
2022,10,29,5,0,25.28,2.63,0
2022,10,29,6,69.5,25.56,2.82,95.8
2022,10,29,7,238.48,26.37,3.57,315.35
2022,10,29,8,427.52,26.81,4.08,565.42
2022,10,29,9,530.48,27.11,4.19,763.17
2022,10,29,10,618.44,27.44,3.95,899.52
2022,10,29,11,709.51,27.83,3.74,963.02
2022,10,29,12,734.27,28.17,3.48,946.52
2022,10,29,13,710.71,28.48,3.24,856.3
2022,10,29,14,555.09,28.83,3.16,695.33
2022,10,29,15,373.85,29.12,3.12,479.9
2022,10,29,16,179.09,28.94,2.89,238.27
2022,10,29,17,28.26,28.05,2.66,35.27
2022,10,29,18,0,27.08,2.45,0
2022,10,29,19,0,26.79,2.46,0
2022,10,29,20,0,26.55,2.43,0
2022,10,29,21,0,26.4,2.37,0
2022,10,29,22,0,26.19,2.3,0
2022,10,29,23,0,26,2.28,0
2022,10,30,0,0,25.79,2.34,0
2022,10,30,1,0,25.62,2.53,0
2022,10,30,2,0,25.49,2.81,0
2022,10,30,3,0,25.37,3.04,0
2022,10,30,4,0,25.28,3.16,0
2022,10,30,5,0,25.19,3.2,0
2022,10,30,6,80.86,25.42,3.36,94.73
2022,10,30,7,276.91,26.08,3.85,322.23
2022,10,30,8,481,26.85,4.01,548.95
2022,10,30,9,587.24,27.65,4.27,742.88
2022,10,30,10,714.69,28.3,4.2,879.4
2022,10,30,11,698.05,28.85,3.93,939.55
2022,10,30,12,667.45,29.22,3.52,899.15
2022,10,30,13,661.89,29.45,3.01,811.65
2022,10,30,14,481.28,29.48,2.54,652.25
2022,10,30,15,291.52,29.51,2.19,439.67
2022,10,30,16,128.02,29.23,2.08,208.3
2022,10,30,17,22.64,28.28,2.06,30.42
2022,10,30,18,0,27.39,1.91,0
2022,10,30,19,0,27.05,1.93,0
2022,10,30,20,0,26.8,1.87,0
2022,10,30,21,0,26.51,1.91,0
2022,10,30,22,0,26.21,2.07,0
2022,10,30,23,0,25.89,2.27,0
2022,10,31,0,0,25.65,2.44,0
2022,10,31,1,0,25.5,2.57,0
2022,10,31,2,0,25.47,2.95,0
2022,10,31,3,0,25.56,3.67,0
2022,10,31,4,0,25.63,3.72,0
2022,10,31,5,0,25.63,3.46,0
2022,10,31,6,35.48,25.73,3.27,87.45
2022,10,31,7,176.82,26.21,3.4,301.9
2022,10,31,8,301.05,26.6,3.46,539.38
2022,10,31,9,482.96,26.97,3.43,739.88
2022,10,31,10,674.52,27.45,3.37,881.67
2022,10,31,11,665.2,28.01,3.33,949.2
2022,10,31,12,697.27,28.52,3.36,932.95
2022,10,31,13,655.8,28.87,3.34,841.9
2022,10,31,14,474.39,29.02,3.18,675.23
2022,10,31,15,297.2,29.13,2.86,459.62
2022,10,31,16,141.69,28.87,2.57,222.08
2022,10,31,17,25.12,28.14,2.08,32.55
2022,10,31,18,0,27.6,1.81,0
2022,10,31,19,0,27.64,1.6,0
2022,10,31,20,0,27.72,1.4,0
2022,10,31,21,0,27.71,1.28,0
2022,10,31,22,0,27.4,1.38,0
2022,10,31,23,0,26.87,1.64,0
2022,11,1,0,0,26.44,1.85,0
2022,11,1,1,0,26.14,2.04,0
2022,11,1,2,0,25.91,2.22,0
2022,11,1,3,0,25.73,2.41,0
2022,11,1,4,0,25.64,2.67,0
2022,11,1,5,0,25.62,2.87,0
2022,11,1,6,37.8,25.86,2.97,88.27
2022,11,1,7,160.06,26.51,3.25,302.35
2022,11,1,8,329.55,26.97,3.11,524.58
2022,11,1,9,400.45,27.37,3.3,726.3
2022,11,1,10,354.2,27.7,3.66,856.52
2022,11,1,11,242.43,27.89,3.76,929.55
2022,11,1,12,229.59,28.03,3.54,909.45
2022,11,1,13,217.75,28.02,3.04,824.25
2022,11,1,14,159.09,27.78,2.62,662.45
2022,11,1,15,90.9,27.58,2.25,453.77
2022,11,1,16,39.62,27.37,1.79,218.92
2022,11,1,17,16.12,26.94,1.31,32.08
2022,11,1,18,0,26.58,1.16,0
2022,11,1,19,0,26.41,1.3,0
2022,11,1,20,0,26.3,1.37,0
2022,11,1,21,0,26.2,1.31,0
2022,11,1,22,0,26.12,1.26,0
2022,11,1,23,0,25.97,1.22,0
2022,11,2,0,0,25.95,1.02,0
2022,11,2,1,0,25.98,0.62,0
2022,11,2,2,0,25.97,0.05,0
2022,11,2,3,0,25.75,0.38,0
2022,11,2,4,0,25.56,0.55,0
2022,11,2,5,0,25.44,0.6,0
2022,11,2,6,43.79,25.6,0.66,76.23
2022,11,2,7,168.7,26.87,0.47,273.6
2022,11,2,8,326.36,29.21,0.82,526
2022,11,2,9,467.77,29.96,1.68,721.38
2022,11,2,10,527.82,29.65,2.35,845.33
2022,11,2,11,610.43,29.76,3.06,910.62
2022,11,2,12,553.75,29.63,3.53,953.98
2022,11,2,13,464.27,29.37,3.62,865
2022,11,2,14,458.27,29.1,3.44,702.83
2022,11,2,15,153.59,28.76,3.01,481.58
2022,11,2,16,83.51,28.51,2.19,237.48
2022,11,2,17,20.85,28.01,1.42,36.23
2022,11,2,18,0,27.37,0.96,0
2022,11,2,19,0,27.29,0.87,0
2022,11,2,20,0,27.22,0.85,0
2022,11,2,21,0,27.08,0.86,0
2022,11,2,22,0,26.9,0.95,0
2022,11,2,23,0,26.69,0.86,0
2022,11,3,0,0,26.51,0.41,0
2022,11,3,1,0,26.24,0.28,0
2022,11,3,2,0,25.83,0.8,0
2022,11,3,3,0,25.56,0.99,0
2022,11,3,4,0,25.43,1.02,0
2022,11,3,5,0,25.3,1.09,0
2022,11,3,6,48.34,25.6,0.99,86.42
2022,11,3,7,166.53,26.95,0.84,290.6
2022,11,3,8,317.77,28.35,0.93,527.33
2022,11,3,9,332.03,28.97,1.07,723.17
2022,11,3,10,467.84,29.55,1.31,863.48
2022,11,3,11,544.93,29.83,1.57,933.48
2022,11,3,12,574.85,29.89,1.87,920.6
2022,11,3,13,598.79,29.75,2.09,832.88
2022,11,3,14,513.95,29.51,2.26,675.65
2022,11,3,15,349,29.18,2.36,464.95
2022,11,3,16,161.65,28.73,2.23,226.83
2022,11,3,17,30.35,27.98,2.1,33.02
2022,11,3,18,0,27.26,1.88,0
2022,11,3,19,0,26.99,1.96,0
2022,11,3,20,0,26.84,1.96,0
2022,11,3,21,0,26.72,1.97,0
2022,11,3,22,0,26.56,2.06,0
2022,11,3,23,0,26.38,2.19,0
2022,11,4,0,0,26.21,2.24,0
2022,11,4,1,0,26.05,2.24,0
2022,11,4,2,0,25.93,2.17,0
2022,11,4,3,0,25.92,2.04,0
2022,11,4,4,0,25.98,1.77,0
2022,11,4,5,0,26.05,1.51,0
2022,11,4,6,74.26,26.16,1.33,82.92
2022,11,4,7,247.48,27.01,1.27,295.77
2022,11,4,8,444.66,28.03,1.35,529.73
2022,11,4,9,620.79,28.47,1.38,730.9
2022,11,4,10,696.62,28.5,1.44,874.55
2022,11,4,11,634.16,28.74,1.6,948.5
2022,11,4,12,654.03,28.9,1.76,930.8
2022,11,4,13,705.38,29.05,1.95,841.48
2022,11,4,14,508,29.02,2.19,680.95
2022,11,4,15,321.83,28.92,2.4,469.58
2022,11,4,16,142.94,28.6,2.38,227.92
2022,11,4,17,25.45,27.9,2.29,32.95
2022,11,4,18,0,27.23,2.24,0
2022,11,4,19,0,27,2.31,0
2022,11,4,20,0,26.85,2.27,0
2022,11,4,21,0,26.75,2.21,0
2022,11,4,22,0,26.57,2.15,0
2022,11,4,23,0,26.34,2.08,0
2022,11,5,0,0,26.15,2,0
2022,11,5,1,0,25.98,1.92,0
2022,11,5,2,0,25.87,1.77,0
2022,11,5,3,0,25.83,1.63,0
2022,11,5,4,0,25.9,1.4,0
2022,11,5,5,0,25.9,1.2,0
2022,11,5,6,13.4,25.94,1.02,82.52
2022,11,5,7,91.24,26.61,1.18,296.25
2022,11,5,8,195.32,27.35,1.91,523.55
2022,11,5,9,343.65,27.62,2.9,719.25
2022,11,5,10,402.28,27.72,3.49,874.23
2022,11,5,11,478.89,27.83,3.62,939.75
2022,11,5,12,271.83,27.84,3.61,925.25
2022,11,5,13,237.04,27.72,3.46,830.83
2022,11,5,14,218.91,27.53,3.18,670.95
2022,11,5,15,156.02,27.33,2.72,456.08
2022,11,5,16,66.95,27.12,2.08,225.88
2022,11,5,17,18.63,26.77,1.45,32.62
2022,11,5,18,0,26.49,1.17,0
2022,11,5,19,0,26.58,0.87,0
2022,11,5,20,0,26.65,0.62,0
2022,11,5,21,0,26.61,0.44,0
2022,11,5,22,0,26.5,0.61,0
2022,11,5,23,0,26.31,0.81,0
2022,11,6,0,0,26.18,0.91,0
2022,11,6,1,0,26.12,0.87,0
2022,11,6,2,0,26.13,0.69,0
2022,11,6,3,0,26.23,0.42,0
2022,11,6,4,0,26.3,0.3,0
2022,11,6,5,0,26.21,0.54,0
2022,11,6,6,78.58,26.1,0.86,81
2022,11,6,7,261.55,26.72,1.11,278.55
2022,11,6,8,450.7,27.86,1.26,507.77
2022,11,6,9,567.94,28.61,1.19,721.55
2022,11,6,10,734.52,28.57,1.34,869.6
2022,11,6,11,688.16,28.55,1.51,934.9
2022,11,6,12,553.94,28.43,1.65,918.67
2022,11,6,13,434.52,28.28,1.63,827.25
2022,11,6,14,202.05,28.15,1.53,667.15
2022,11,6,15,127.14,27.87,1.48,457.45
2022,11,6,16,65.74,27.68,1.21,222.12
2022,11,6,17,17.43,27.28,0.87,32.12
2022,11,6,18,0,26.78,0.76,0
2022,11,6,19,0,26.67,0.71,0
2022,11,6,20,0,26.62,0.6,0
2022,11,6,21,0,26.58,0.48,0
2022,11,6,22,0,26.35,0.59,0
2022,11,6,23,0,26.16,0.74,0
2022,11,7,0,0,25.95,0.88,0
2022,11,7,1,0,25.73,1.03,0
2022,11,7,2,0,25.55,1.16,0
2022,11,7,3,0,25.41,1.29,0
2022,11,7,4,0,25.3,1.45,0
2022,11,7,5,0,25.14,1.66,0
2022,11,7,6,59.18,25.28,1.72,87.3
2022,11,7,7,225.33,26.26,2.04,306.23
2022,11,7,8,420.55,27.19,2.18,539.35
2022,11,7,9,603.99,27.58,2.49,733.5
2022,11,7,10,769.52,28.05,2.44,871.75
2022,11,7,11,778.91,28.53,2.22,936.67
2022,11,7,12,686.52,28.9,2.01,907
2022,11,7,13,597.61,29.07,1.8,817.85
2022,11,7,14,379.2,29.04,1.44,657.7
2022,11,7,15,158,28.83,1.06,434.05
2022,11,7,16,54.73,28.65,1,207.25
2022,11,7,17,18.26,27.99,1,30.45
2022,11,7,18,0,27.31,0.93,0
2022,11,7,19,0,27.06,0.98,0
2022,11,7,20,0,26.86,0.93,0
2022,11,7,21,0,26.69,0.94,0
